case_id,0
1592795,0.85588247
629464,0.04052033
1476459,0.012874866
2656980,0.3636859
1270499,0.06262791
722288,0.8240563
682633,0.54676974
2550820,0.1783768
22444,0.2085354
1291262,0.1606725
137388,0.544581
1434077,0.06577139
1767624,0.282505
2607354,0.17717178
927891,0.25572768
1327094,0.72872347
1800308,0.03985082
2530927,0.59167296
1300334,0.36657348
2573587,0.24257895
862768,0.13047084
1252989,0.3885518
1898995,0.033249278
946330,0.099835776
1632153,0.40114856
1400060,0.3106294
152738,0.17907977
1894896,0.2592594
1374086,0.07440869
1739741,0.11985888
598903,0.5775286
823133,0.51220506
1818043,0.008542545
987808,0.035212707
183093,0.07217481
24729,0.853948
2645505,0.20960248
876466,0.014162526
1493750,0.03477819
1342179,0.15588012
1574500,0.77893585
969427,0.4477628
1410536,0.44631737
660694,0.25045532
981947,0.28805113
1489597,0.012998596
1789576,0.049871147
1563140,0.7501836
1383218,0.10804651
1437370,0.39646095
2643478,0.48588437
772884,0.17074199
1906506,0.3848319
1596159,0.01901007
729068,0.002204754
1316300,0.03474956
1262891,0.042077355
785040,0.030599784
2575157,0.38778928
1309420,0.18799506
1394885,0.02223843
46287,0.4968391
1707758,0.081538
1435120,0.81723773
1006927,0.12708384
1629580,0.13215679
904101,0.5488137
1846475,0.1551385
2544294,0.21445498
1802852,0.37867552
1515080,0.018277979
2577403,0.052637886
1566534,0.017123913
245538,0.07507653
1472258,0.07111002
1863554,0.07505429
2570262,0.5963985
828094,0.09847537
676381,0.57806575
1686553,0.25957814
1027201,0.17343454
1397857,0.013369657
733975,0.13905594
630634,0.16319841
1306129,0.4511257
240517,0.03973496
671324,0.7084279
1606560,0.0011755835
1390041,0.020602906
945350,0.25757793
880960,0.02173306
963842,0.63475716
1944241,0.10872344
165841,0.058858793
1833634,0.57118386
1926244,0.24166372
1393830,0.5230327
1301989,0.3366871
1414600,0.011875058
717158,0.16061985
227852,0.5233927
235408,0.22497293
1742135,0.023022307
31873,0.48996082
1626951,0.021813698
757201,0.37124377
1635802,0.51040006
1281477,0.04917501
1577432,0.23696215
1822167,0.030047458
990474,0.58311486
1675346,0.054361183
2542795,0.16984145
1004417,0.075970136
2641783,0.47662205
786923,0.064363495
26644,0.76963806
672699,0.53640866
734464,0.21804567
1379826,0.053995837
768358,0.09697784
742682,0.46427727
2632301,0.87917995
2671424,0.77601266
203489,0.09386893
2655133,0.30695635
878885,0.22027512
1309916,0.037510213
773973,0.5338379
1427447,0.3148176
2553814,0.3488744
46297,0.5562676
617026,0.075520664
1815253,0.6108551
1393146,0.08207416
1859404,0.043248475
2628488,0.7686074
869222,0.3773796
2576645,0.34072706
1845757,0.604534
1302974,0.021192802
878183,0.004383102
856920,0.07140784
1414060,0.13908467
959029,0.16705158
172045,0.28225988
201565,0.16714033
165714,0.1732265
1664157,0.04975013
1878752,0.6928304
925839,0.66781116
2617851,0.3055625
1290022,0.7217659
965034,0.050561655
216087,0.12979122
921226,0.05160048
1599077,0.07043548
724024,0.13172023
1898230,0.45407614
1751614,0.01791957
739560,0.6626519
2638307,0.5680305
1636671,0.18963218
1735358,0.5529586
655009,0.010474345
1729617,0.014573542
864131,0.29350096
1848973,0.03240752
1652659,0.32550985
1295203,0.21943069
1542039,0.017744187
719951,0.0147362705
143812,0.41111976
235923,0.068467036
1732056,0.040578432
988975,0.03309055
1889090,0.061255775
1529584,0.23639664
2677233,0.10770903
1421436,0.020665482
242112,0.16781056
1265138,0.12194799
1335511,0.18471494
762997,0.5949591
1734316,0.020707445
671681,0.05178293
1023987,0.10843843
1901734,0.029833948
1018929,0.0165146
1612032,0.4236377
920239,0.01991205
2555407,0.16528638
1288942,0.08504219
876454,0.8331167
1347159,0.11809908
1359665,0.49397102
1569081,0.009517658
1735418,0.44088435
1373353,0.35436082
1239061,0.26098472
624763,0.078027405
754079,0.020347014
1021788,0.009226804
1751352,0.013627373
159203,0.48444945
835383,0.053490777
1524372,0.0067287013
1598694,0.7304699
1273041,0.09197225
2659913,0.07355569
1361113,0.026901672
972360,0.2799266
2571079,0.269233
1858810,0.03139661
665397,0.03312645
2574727,0.0808325
54584,0.13829988
1486398,0.041001864
8707,0.33118293
1363072,0.07647259
1921338,0.81112605
1870949,0.32490388
919334,0.5639041
1709726,0.024532823
2673601,0.49551082
1578160,0.6646265
1502332,0.024623454
800839,0.337144
818015,0.029656276
1270079,0.64005506
1808441,0.19599001
1631528,0.041790802
743828,0.24110146
104238,0.34618068
1691332,0.42796192
1901681,0.38586518
914,0.38239273
602725,0.7225006
1624944,0.067907676
2657729,0.33351022
630215,0.08040813
747377,0.08406912
1840960,0.029797127
1684218,0.049857248
1545666,0.5123707
214436,0.35473055
921128,0.25398988
1598541,0.10348763
648995,0.048758686
237271,0.25805324
717329,0.026050856
2644819,0.25196192
2612280,0.08590178
658084,0.03424234
1647545,0.014770031
2034,0.6752603
903242,0.26852003
638804,0.37528282
927729,0.14885075
1383087,0.1039147
225414,0.030333433
19859,0.27728063
2591149,0.5146419
1605114,0.026586622
1864396,0.46595168
1464167,0.54006386
1304608,0.09708712
2641504,0.2794722
907564,0.34851378
1006369,0.02778087
1621825,0.07974837
868492,0.21637602
1432891,0.48115483
681582,0.12422912
232103,0.12407677
1301982,0.33802375
2639826,0.5371388
1787522,0.24926141
4835,0.36051646
599449,0.19505286
796834,0.4641505
1320184,0.54962814
1316125,0.050053813
2554787,0.20735209
618373,0.26311806
1467951,0.071677074
1292209,0.6997001
33603,0.2520457
880414,0.1158191
106888,0.07620897
790586,0.16379304
2550232,0.37841287
159760,0.3534244
2681693,0.05138318
1537776,0.4745887
1319832,0.06276939
1933416,0.16969155
908422,0.04211607
620498,0.12887672
728538,0.710143
1728703,0.16921614
1022666,0.091118254
603615,0.4084534
1541567,0.8798892
1783358,0.026500324
1609371,0.014418486
27661,0.5661731
1423156,0.0147996545
121637,0.5460146
797714,0.3524799
2601331,0.24266446
717354,0.25812787
873113,0.07594961
1333666,0.35420805
858138,0.012850383
1697648,0.055642772
133826,0.21826406
1339089,0.72699785
231480,0.24553414
2541441,0.1628923
1816156,0.8153946
178473,0.34060943
2620118,0.88877094
1490280,0.7858792
207558,0.5815315
815875,0.466858
1685323,0.17922178
637133,0.2630883
1908625,0.0063241064
639797,0.3021924
1566524,0.029014548
54450,0.077164024
15601,0.128132
1791863,0.18199463
1412290,0.62136805
210571,0.40630722
1592799,0.4453334
762298,0.14381549
2663423,0.35528508
710173,0.23078623
884334,0.5091566
1454809,0.3146916
1639283,0.84839857
2580402,0.15969309
1454971,0.22888029
1275516,0.27562833
1541397,0.59735686
1896858,0.16995302
217402,0.35970837
1337288,0.43082
14530,0.44672126
1364742,0.3387929
1774086,0.4408533
1345072,0.2998791
1852404,0.0053143622
679614,0.028495073
2550702,0.18303509
2629720,0.4887678
2668222,0.64624006
1302472,0.01595134
1560142,0.19397113
1495795,0.004467299
903091,0.10149672
30761,0.09962474
1765635,0.65767735
974884,0.1294956
641175,0.12355254
2556197,0.677848
709250,0.5062092
936461,0.6968797
132426,0.45028895
159843,0.466928
1275403,0.39965713
1727219,0.2782325
1880693,0.096454546
982258,0.6393231
1445161,0.4593616
800592,0.5563659
142413,0.04735809
52971,0.053626347
1420260,0.018177707
642801,0.31104234
1754625,0.058877133
1699112,0.9356185
2676181,0.75826967
1598366,0.378392
1850873,0.6357588
1753379,0.035601147
241185,0.36442253
2691305,0.19393322
1360662,0.043305732
4645,0.7538195
996385,0.849899
2656855,0.031028634
650765,0.10366209
1617948,0.034102567
872989,0.03933234
1534520,0.05138696
2694144,0.027533332
1522215,0.015209061
127386,0.43409592
1633863,0.16576162
1871289,0.6029471
2654141,0.7325711
1502304,0.014479399
1861532,0.011147444
734961,0.021983929
1382347,0.031765
1428998,0.029579878
783314,0.026305616
127524,0.5773598
1669883,0.010722523
1433361,0.030452233
934524,0.51819825
1554654,0.2339541
1566318,0.027296025
162864,0.18144722
799671,0.028125525
1814316,0.038396843
1891526,0.04517693
2577721,0.47212458
2635039,0.8279459
1906628,0.03514877
1389806,0.056244224
1745380,0.10153637
800040,0.3957228
1509100,0.010691518
1685200,0.39346126
739075,0.11112454
2629357,0.16242936
1579498,0.021400865
864388,0.93281823
1815390,0.14532733
2702462,0.04413385
1904615,0.008563487
958963,0.04819134
1881081,0.04953014
160389,0.039937742
245158,0.05933869
130583,0.74034196
1287283,0.57562864
1016401,0.15427056
1011279,0.036289625
849261,0.23681673
1735195,0.0112899635
938243,0.003773236
1857358,0.6487259
1536584,0.15372977
1319155,0.7175778
946434,0.11339567
892057,0.44644976
121535,0.6214373
4396,0.1271667
1244275,0.12323109
2674947,0.23436241
1931181,0.08436291
1766036,0.27681026
2621610,0.018201139
1875646,0.027694415
1565417,0.5358386
1850192,0.065530814
1245958,0.035062827
923839,0.008356941
1672162,0.404956
1903106,0.09812946
5916,0.15016273
1901281,0.03268826
1512025,0.018156223
2685116,0.33062798
2622062,0.043517016
137821,0.06444806
26516,0.21944666
888268,0.06911681
1590263,0.068821184
1397005,0.4107595
1288982,0.016214075
1746474,0.28451818
1457214,0.26017213
1908623,0.0039668353
1453501,0.006102054
1712521,0.17945611
897296,0.04555189
2639622,0.23353624
1926867,0.010465475
1534580,0.2269363
232244,0.029401567
1000144,0.019973207
110991,0.31987786
1480473,0.0063493364
806347,0.51949435
833042,0.8131687
1598626,0.08828525
1604280,0.46665502
2701470,0.025703952
156844,0.24197502
1873830,0.009648521
685398,0.12150427
751626,0.05343054
619394,0.16885957
907196,0.44952697
1497603,0.059298683
1914115,0.028130252
616727,0.49571848
1498352,0.025741648
1013201,0.102005586
2632021,0.2887507
1241867,0.025976092
1629837,0.91003335
2683432,0.21229544
1409702,0.5279079
976024,0.10197723
167417,0.14918613
961475,0.17758343
754941,0.36532527
646253,0.7621982
640100,0.10787197
1858394,0.030827638
1547920,0.023523638
1594690,0.040828787
1843669,0.33448786
1430958,0.77269185
1768279,0.2711617
1010748,0.038099535
1272854,0.21394925
16953,0.34054533
2547043,0.14661011
1888540,0.0044856155
1669682,0.74665207
1601354,0.20814624
895845,0.6911148
121352,0.4169325
2540148,0.4197362
933956,0.3886379
2666192,0.55623275
18844,0.6590774
603472,0.5561319
1389238,0.09578165
982074,0.16883996
1305030,0.020280875
209895,0.454323
1940292,0.4010436
22841,0.10061227
922622,0.04787933
931010,0.12017616
190470,0.22476728
1293504,0.39022154
2556216,0.27855843
1757738,0.34470057
1443697,0.07498321
981291,0.74266046
1342656,0.49105796
797493,0.06258696
1251298,0.07374638
2586196,0.49651513
1934595,0.36839917
722215,0.028963124
1343258,0.16592798
1937276,0.07252158
1631193,0.011327135
823180,0.3543798
1499309,0.5216837
2534931,0.12677594
2648539,0.0072094956
1443612,0.017942537
659121,0.30385405
2596701,0.316392
1740066,0.029620832
1908717,0.013357261
1413777,0.65631926
189152,0.03547074
900318,0.02870987
19571,0.15897867
1570524,0.20198214
1486609,0.8389862
763231,0.49856296
1614834,0.15715079
1933337,0.09622906
1758679,0.1799694
1394380,0.053239983
1904804,0.13463701
1828225,0.059964575
2597278,0.07456153
2620919,0.053301387
20166,0.14755014
887540,0.18649578
651809,0.60115695
2672919,0.28304893
1552535,0.023165291
214616,0.51664585
1393324,0.32687557
980070,0.3576608
660796,0.19986041
673532,0.6274466
841865,0.014569066
865957,0.025219906
848368,0.20084412
1264771,0.23273233
1533629,0.25972372
960662,0.16548558
1290776,0.072051845
927098,0.3201479
1776602,0.73852605
2668722,0.58718216
657219,0.06313412
1401662,0.63194555
1247999,0.21104865
676598,0.074492976
1908909,0.63448733
2613002,0.5479089
158861,0.688267
640044,0.026373386
1940476,0.057363994
792948,0.062174357
2556875,0.07324912
1286473,0.6003674
1770325,0.14880666
902460,0.27418813
48502,0.15449381
2553667,0.50016534
1317659,0.014015282
1885303,0.05005174
1507730,0.00700138
1514434,0.04868248
1250740,0.054534696
124213,0.16597126
2571440,0.27704257
1615633,0.14106128
1883868,0.032314993
1521035,0.083205536
988846,0.013558502
1690317,0.06321099
1287208,0.12952657
1301600,0.10382162
759083,0.54075533
930497,0.15028721
797466,0.54450077
1375450,0.14684059
2661004,0.5636802
1495105,0.21399549
1374227,0.12805346
174155,0.16823831
16809,0.36156088
1658269,0.0633062
727160,0.16235533
2651225,0.0836121
1288365,0.06936453
632226,0.7134108
1799694,0.12956472
23668,0.28696543
895902,0.70055103
1387942,0.6051928
1465687,0.11713958
1500978,0.05854798
141887,0.3549313
1661900,0.005878871
1451748,0.06452626
1720453,0.106980525
724463,0.028262112
884511,0.23246169
1423293,0.605549
614865,0.04203087
657956,0.075382985
867047,0.80474913
1393300,0.74799836
1543941,0.21282442
725257,0.6423739
225325,0.19114327
1397950,0.11994436
1624443,0.59231347
184463,0.2035675
121583,0.20694864
905964,0.5152946
927590,0.348574
934542,0.72868115
1609793,0.09432922
1383921,0.8541381
1772513,0.041936032
1287374,0.33750653
1400564,0.03078323
1435364,0.08066927
633784,0.6041206
903940,0.48006645
1724216,0.35687828
1556353,0.17001143
1282731,0.061784387
1701266,0.65457046
149260,0.1527931
167760,0.33973768
1896036,0.008668641
1565301,0.65978587
1860084,0.11280284
863189,0.044679962
774484,0.19877604
1724297,0.1676964
2538599,0.052813478
2602647,0.055855595
4565,0.17308179
844576,0.6231624
1412752,0.4215568
135905,0.34388217
1389902,0.033468854
1397522,0.34502748
2662646,0.80527276
713447,0.2682907
258351,0.32291654
2569396,0.07930012
1763755,0.119204104
2573219,0.07176333
1724630,0.02082584
1290137,0.48854032
739008,0.4510447
1555772,0.3381906
2699649,0.05845986
1782351,0.010261327
1856130,0.16279516
